,user_id,book_id,rating
25752,509,3,2
25753,734,370,1
25754,1302,487,4
25755,1886,82,2
25756,1762,313,4
25757,779,316,3
25758,1894,405,4
25759,981,478,5
25760,1644,438,1
25761,118,112,2
25762,1429,264,2
25763,365,76,4
25764,1025,47,5
25765,995,438,3
25766,1959,402,2
25767,799,284,4
25768,999,326,2
25769,1841,298,4
25770,1460,417,4
25771,433,151,3
25772,1376,23,2
25773,1088,456,4
25774,484,141,3
25775,1639,424,5
25776,753,189,3
25777,77,433,2
25778,155,9,4
25779,1206,396,2
25780,618,20,3
25781,1046,53,2
25782,1020,409,1
25783,1464,176,5
25784,1858,34,3
25785,645,467,1
25786,40,483,3
25787,383,115,4
25788,433,170,3
25789,1447,169,1
25790,546,220,3
25791,156,408,1
25792,1459,437,5
25793,1318,20,5
25794,275,305,4
25795,892,206,3
25796,1959,179,2
25797,860,322,1
25798,917,81,4
25799,1066,187,1
25800,1907,137,4
25801,776,414,1
25802,983,157,5
25803,425,207,5
25804,744,164,2
25805,236,347,1
25806,1762,263,1
25807,1725,492,3
25808,140,88,5
25809,1467,462,2
25810,1187,296,3
25811,1157,410,3
25812,1018,458,5
25813,297,77,3
25814,1645,334,3
25815,1277,398,4
25816,1159,496,2
25817,985,42,5
25818,643,141,3
25819,1001,262,2
25820,177,486,3
25821,846,191,3
25822,1223,415,5
25823,157,63,3
25824,1494,113,3
25825,594,153,1
25826,592,243,1
25827,1470,247,1
25828,1878,37,1
25829,172,200,3
25830,1351,489,5
25831,1378,437,3
25832,1434,36,3
25833,764,113,4
25834,1555,480,2
25835,1882,485,5
25836,828,218,3
25837,1258,302,2
25838,503,381,3
25839,1644,74,4
25840,116,135,4
25841,1086,376,4
25842,1281,286,3
25843,637,445,3
25844,1953,17,1
25845,162,190,4
25846,530,255,1
25847,1861,280,3
25848,1222,182,1
25849,452,364,5
25850,452,383,4
25851,645,158,5
25852,1912,28,1
25853,1910,319,3
25854,1193,311,2
25855,1461,11,4
25856,382,486,3
25857,613,395,4
25858,1396,376,3
25859,535,222,2
25860,1849,314,3
25861,1749,168,5
25862,943,257,2
25863,1851,457,3
25864,1193,66,4
25865,237,55,2
25866,174,197,1
25867,1332,327,3
25868,37,173,4
25869,1240,499,5
25870,192,498,2
25871,308,66,3
25872,1046,340,2
25873,831,347,4
25874,907,84,3
25875,5,367,2
25876,482,493,3
25877,742,487,2
25878,1999,22,5
25879,1758,71,5
25880,678,213,5
25881,110,270,3
25882,489,341,1
25883,1921,426,3
25884,669,213,2
25885,1219,267,5
25886,767,106,2
25887,308,397,3
25888,1278,131,3
25889,996,499,1
25890,1832,125,1
25891,1301,12,2
25892,1388,446,1
25893,1690,353,1
25894,1791,263,2
25895,590,322,3
25896,1348,426,3
25897,279,53,2
25898,706,208,3
25899,945,134,4
25900,280,322,4
25901,1089,396,5
25902,759,333,5
25903,738,80,5
25904,1159,336,2
25905,392,328,3
25906,329,447,3
25907,1707,314,1
25908,809,289,3
25909,254,411,2
25910,1259,120,4
25911,1283,35,4
25912,793,491,1
25913,145,213,1
25914,1252,176,1
25915,997,108,5
25916,1971,325,4
25917,489,142,1
25918,1677,374,4
25919,1664,263,4
25920,527,309,1
25921,1819,395,3
25922,1864,192,4
25923,1741,109,5
25924,313,216,2
25925,806,268,2
25926,1225,428,1
25927,1532,36,5
25928,1604,491,1
25929,1021,45,2
25930,955,138,3
25931,708,102,1
25932,1259,373,1
25933,327,64,1
25934,1486,366,2
25935,937,249,4
25936,673,202,3
25937,1083,144,5
25938,1028,152,4
25939,581,321,3
25940,577,359,3
25941,1883,54,3
25942,1524,147,4
25943,65,174,4
25944,209,339,1
25945,1211,251,1
25946,1844,52,1
25947,1529,427,1
25948,494,49,2
25949,1946,273,4
25950,373,211,5
25951,1021,95,1
25952,258,313,5
25953,870,389,3
25954,1568,408,3
25955,211,19,2
25956,1910,406,1
25957,1478,25,2
25958,876,428,1
25959,1847,426,4
25960,1666,417,3
25961,820,447,4
25962,1786,73,4
25963,1004,379,2
25964,1421,227,4
25965,1027,151,2
25966,608,365,3
25967,403,17,2
25968,1348,186,3
25969,435,487,5
25970,1663,211,5
25971,1256,283,1
25972,918,479,1
25973,1233,427,1
25974,1541,393,4
25975,1674,418,5
25976,1581,19,1
25977,230,220,1
25978,392,436,4
25979,430,113,1
25980,1019,465,1
25981,1898,113,2
25982,1399,481,5
25983,140,82,2
25984,1755,67,4
25985,329,8,4
25986,851,351,3
25987,381,347,2
25988,339,299,2
25989,1696,441,4
25990,275,312,2
25991,856,466,4
25992,1097,162,1
25993,558,290,4
25994,1154,89,1
25995,1065,54,1
25996,872,26,5
25997,610,112,1
25998,1697,236,5
25999,342,138,4
26000,1502,421,5
26001,1317,384,3
26002,687,220,4
26003,1985,3,2
26004,1486,25,5
26005,16,97,3
26006,1745,240,3
26007,1901,147,2
26008,1853,452,3
26009,474,170,4
26010,1423,180,4
26011,1892,382,1
26012,748,265,5
26013,116,170,1
26014,72,253,5
26015,1835,256,5
26016,64,350,4
26017,792,271,3
26018,182,230,4
26019,52,333,3
26020,1072,137,3
26021,393,183,5
26022,117,167,2
26023,1908,219,5
26024,1436,247,3
26025,298,362,1
26026,1510,402,4
26027,1431,72,1
26028,1973,479,5
26029,191,306,3
26030,609,238,2
26031,1382,141,1
26032,231,326,3
26033,919,404,1
26034,1305,28,2
26035,494,259,3
26036,1548,179,2
26037,27,119,3
26038,1214,150,2
26039,507,199,5
26040,121,122,2
26041,1039,358,4
26042,1799,292,2
26043,1698,11,1
26044,363,111,1
26045,97,288,2
26046,1715,150,4
26047,1850,489,2
26048,1057,284,5
26049,1237,265,5
26050,1933,100,4
26051,1886,238,4
26052,94,409,1
26053,1475,239,2
26054,1781,58,5
26055,474,367,3
26056,99,97,1
26057,554,163,1
26058,1802,259,5
26059,1105,319,1
26060,1123,257,3
26061,840,223,2
26062,161,71,5
26063,923,281,2
26064,605,385,4
26065,916,447,2
26066,1788,214,2
26067,833,186,2
26068,250,41,1
26069,1660,280,3
26070,890,196,5
26071,999,247,3
26072,854,489,2
26073,1670,364,3
26074,475,256,3
26075,609,491,3
26076,1926,494,3
26077,1361,403,4
26078,736,104,1
26079,1439,97,1
26080,1326,494,4
26081,1528,398,2
26082,887,122,1
26083,231,330,5
26084,1765,302,4
26085,943,141,5
26086,884,438,1
26087,1283,110,2
26088,808,168,1
26089,230,340,3
26090,644,257,4
26091,1620,469,1
26092,1947,498,4
26093,1084,62,4
26094,1114,289,4
26095,507,66,4
26096,232,20,2
26097,1639,417,5
26098,1008,491,2
26099,1516,488,2
26100,1656,483,1
26101,1119,477,5
26102,908,229,4
26103,844,66,2
26104,890,353,2
26105,1624,140,3
26106,1443,469,4
26107,1896,308,4
26108,604,203,4
26109,267,349,3
26110,862,105,3
26111,1213,238,3
26112,887,30,1
26113,594,207,5
26114,682,462,2
26115,1927,86,5
26116,980,411,4
26117,1243,210,1
26118,1792,100,2
26119,784,413,3
26120,1370,168,5
26121,1344,346,4
26122,1197,288,4
26123,1389,75,4
26124,560,167,5
26125,1236,364,3
26126,60,492,1
26127,1306,363,1
26128,1954,428,1
26129,130,417,1
26130,1957,310,1
26131,670,246,2
26132,762,418,4
26133,1637,475,1
26134,1807,216,2
26135,443,420,5
26136,1768,30,5
26137,177,218,1
26138,1245,101,1
26139,462,372,3
26140,784,278,5
26141,581,477,3
26142,265,155,5
26143,284,189,2
26144,466,84,4
26145,1228,286,3
26146,351,478,3
26147,512,120,4
26148,1605,110,1
26149,1614,181,1
26150,184,386,4
26151,1648,138,5
26152,86,218,2
26153,923,255,4
26154,1764,216,1
26155,1397,479,1
26156,1363,421,2
26157,219,121,4
26158,1336,259,5
26159,111,163,4
26160,410,241,4
26161,1906,465,2
26162,946,263,2
26163,1256,37,3
26164,1547,342,4
26165,816,300,4
26166,1448,58,1
26167,1963,451,2
26168,223,172,4
26169,1208,258,5
26170,217,387,5
26171,1711,174,4
26172,1123,102,2
26173,1092,152,4
26174,99,355,2
26175,838,490,2
26176,1389,95,4
26177,1085,166,2
26178,1676,298,1
26179,372,364,1
26180,1545,440,1
26181,151,434,5
26182,1857,353,5
26183,1075,442,3
26184,805,253,5
26185,1763,40,3
26186,1455,30,4
26187,228,158,5
26188,1310,466,5
26189,235,273,4
26190,677,352,4
26191,1259,292,4
26192,1245,485,2
26193,1397,389,3
26194,342,100,5
26195,1002,111,2
26196,419,483,5
26197,897,299,3
26198,1534,142,3
26199,960,185,4
26200,104,35,5
26201,1740,472,3
26202,1013,111,3
26203,1224,163,4
26204,3,385,3
26205,805,242,3
26206,1374,486,5
26207,605,490,4
26208,822,203,4
26209,1315,464,2
26210,432,172,1
26211,1484,371,2
26212,802,495,1
26213,519,432,5
26214,1505,117,4
26215,1833,402,2
26216,665,198,2
26217,675,29,4
26218,1682,162,3
26219,878,411,1
26220,1008,272,4
26221,937,450,3
26222,32,390,4
26223,1476,35,3
26224,1332,159,5
26225,724,253,1
26226,1859,328,5
26227,1557,16,5
26228,225,208,2
26229,1792,254,5
26230,1124,154,5
26231,1445,289,2
26232,1401,491,4
26233,565,255,2
26234,868,356,2
26235,1900,170,1
26236,1053,390,1
26237,1605,312,1
26238,509,64,5
26239,1934,466,1
26240,1529,185,4
26241,796,343,2
26242,1713,7,5
26243,39,455,5
26244,991,475,4
26245,1518,285,1
26246,499,2,4
26247,706,287,3
26248,1058,319,2
26249,1560,495,3
26250,1951,33,1
26251,412,88,3
26252,1456,243,2
26253,663,274,2
26254,1524,95,1
26255,1925,410,4
26256,318,140,5
26257,1652,118,1
26258,1169,175,2
26259,1076,92,2
26260,858,310,2
26261,545,333,2
26262,1717,204,3
26263,362,100,4
26264,71,212,1
26265,1501,8,3
26266,1629,109,2
26267,95,252,1
26268,1030,411,3
26269,56,22,5
26270,996,55,1
26271,1706,151,3
26272,1774,387,2
26273,88,302,4
26274,975,444,4
26275,351,228,4
26276,445,25,4
26277,1853,471,1
26278,847,27,1
26279,327,414,5
26280,119,210,5
26281,54,105,1
26282,1192,82,1
26283,1521,426,4
26284,1604,246,1
26285,227,361,1
26286,139,145,1
26287,1181,242,1
26288,1647,214,2
26289,732,371,5
26290,798,292,4
26291,1018,408,4
26292,1875,64,1
26293,1121,274,2
26294,100,47,5
26295,415,158,2
26296,282,169,2
26297,559,442,3
26298,1925,168,2
26299,1321,212,3
26300,1689,343,4
26301,1480,431,5
26302,447,276,2
26303,1020,453,5
26304,1324,420,2
26305,1566,68,4
26306,1239,488,3
26307,1655,343,5
26308,1274,66,5
26309,1831,229,2
26310,18,170,4
26311,1946,65,3
26312,1678,273,1
26313,368,399,1
26314,207,408,1
26315,697,44,3
26316,1377,406,1
26317,913,445,2
26318,1207,413,5
26319,945,82,2
26320,90,372,2
26321,781,109,2
26322,527,52,2
26323,1496,438,3
26324,790,219,5
26325,1931,28,2
26326,1446,54,1
26327,1189,254,3
26328,1543,450,5
26329,321,320,4
26330,58,338,3
26331,23,6,3
26332,1844,64,4
26333,1563,98,1
26334,881,447,4
26335,1399,368,4
26336,907,422,4
26337,1885,382,2
26338,623,424,2
26339,1680,63,4
26340,1166,37,1
26341,1634,298,5
26342,566,155,2
26343,1835,483,3
26344,1573,35,5
26345,981,50,3
26346,1164,60,5
26347,561,293,3
26348,1916,339,1
26349,1192,411,2
26350,1141,269,3
26351,433,160,4
26352,164,337,2
26353,791,372,3
26354,1861,143,2
26355,1803,12,1
26356,431,458,3
26357,704,440,3
26358,78,4,2
26359,581,4,1
26360,236,130,4
26361,1511,367,4
26362,124,359,4
26363,1575,460,4
26364,1258,241,1
26365,548,351,2
26366,1582,192,1
26367,1835,393,3
26368,508,170,2
26369,490,495,1
26370,602,428,3
26371,142,287,3
26372,918,160,2
26373,1934,133,3
26374,1978,380,5
26375,1058,480,4
26376,1868,386,4
26377,1735,433,5
26378,860,155,5
26379,1230,397,5
26380,454,289,5
26381,562,94,5
26382,470,453,5
26383,903,102,5
26384,1984,448,4
26385,54,22,5
26386,1342,28,4
26387,828,247,4
26388,1338,337,4
26389,430,489,3
26390,187,212,5
26391,1698,235,5
26392,1874,280,1
26393,141,120,1
26394,1232,366,4
26395,845,76,4
26396,1747,234,3
26397,487,413,4
26398,1860,162,4
26399,287,215,1
26400,1382,342,2
26401,1773,253,2
26402,285,214,5
26403,1952,131,5
26404,162,452,5
26405,403,367,1
26406,1092,405,1
26407,419,242,5
26408,1438,198,5
26409,519,88,5
26410,1245,83,3
26411,386,33,5
26412,1199,31,2
26413,878,232,4
26414,469,456,3
26415,1621,61,5
26416,165,296,1
26417,1200,27,5
26418,34,291,5
26419,1957,362,1
26420,20,409,2
26421,523,312,1
26422,1511,60,1
26423,1436,130,3
26424,1424,300,1
26425,21,64,1
26426,224,198,1
26427,253,114,3
26428,1984,109,3
26429,695,59,1
26430,308,325,3
26431,740,391,3
26432,1617,165,4
26433,1689,102,2
26434,211,23,1
26435,1244,69,1
26436,1034,486,2
26437,892,448,4
26438,1771,194,2
26439,1587,348,3
26440,504,59,5
26441,163,71,3
26442,1533,175,1
26443,274,64,2
26444,251,397,3
26445,955,326,2
26446,1763,116,1
26447,433,95,1
26448,560,318,5
26449,1553,317,5
26450,1983,118,1
26451,715,498,5
26452,76,204,5
26453,1989,371,4
26454,398,1,1
26455,1643,413,5
26456,237,238,5
26457,786,360,3
26458,236,406,1
26459,1068,391,5
26460,1306,83,4
26461,1042,144,3
26462,1120,24,5
26463,1315,156,4
26464,225,388,5
26465,1873,479,2
26466,683,270,5
26467,1664,140,3
26468,455,254,1
26469,1523,59,1
26470,565,279,2
26471,1753,1,3
26472,1758,280,4
26473,1870,37,5
26474,516,275,1
26475,1484,49,2
26476,966,120,2
26477,1175,216,1
26478,359,272,3
26479,11,284,5
26480,1233,117,4
26481,1397,497,4
26482,483,386,4
26483,1878,40,3
26484,668,26,4
26485,578,309,2
26486,1900,457,4
26487,585,287,5
26488,704,200,3
26489,1462,259,4
26490,1300,169,5
26491,373,187,1
26492,1996,394,3
26493,976,125,2
26494,578,272,1
26495,1160,228,4
26496,1255,24,2
26497,1697,246,2
26498,1779,318,2
26499,1812,489,1
26500,1038,206,3
26501,504,37,5
26502,365,392,2
26503,125,357,5
26504,972,210,1
26505,1382,83,3
26506,734,384,4
26507,1441,230,1
26508,1420,141,3
26509,572,449,3
26510,946,359,3
26511,1543,206,1
26512,1769,197,2
26513,760,70,5
26514,2,257,2
26515,1573,319,4
26516,410,401,2
26517,1713,65,1
26518,808,443,1
26519,1685,418,3
26520,1126,397,5
26521,1963,172,3
26522,550,224,5
26523,479,496,3
26524,1460,83,3
26525,1899,77,1
26526,1232,420,3
26527,416,263,3
26528,999,466,4
26529,812,391,2
26530,574,410,4
26531,1477,198,1
26532,1356,424,1
26533,237,70,2
26534,122,316,2
26535,1970,105,1
26536,4,339,4
26537,139,482,4
26538,666,422,5
26539,551,351,3
26540,332,146,5
26541,1847,187,1
26542,1606,66,5
26543,1716,366,3
26544,961,243,1
26545,347,303,3
26546,905,103,3
26547,1780,121,2
26548,1000,194,3
26549,1541,110,5
26550,1253,263,5
26551,1441,173,1
26552,1560,65,2
26553,734,191,4
26554,1385,266,4
26555,417,316,2
26556,1082,479,2
26557,296,456,3
26558,1785,463,4
26559,195,180,5
26560,1391,396,3
26561,1039,254,2
26562,804,406,5
26563,925,142,2
26564,1797,3,2
26565,1435,94,5
26566,1018,49,5
26567,1945,407,4
26568,1014,183,4
26569,1068,92,2
26570,860,439,4
26571,636,207,3
26572,1626,417,3
26573,1922,388,1
26574,1615,182,1
26575,973,454,3
26576,1441,345,3
26577,450,451,1
26578,1056,497,3
26579,1935,207,1
26580,1366,162,2
26581,1279,225,4
26582,892,429,5
26583,317,487,5
26584,897,133,4
26585,1135,61,2
26586,1101,24,3
26587,1718,136,5
26588,831,145,1
26589,936,151,3
26590,1769,92,2
26591,131,216,1
26592,976,156,1
26593,1260,18,5
26594,1632,453,3
26595,1762,153,1
26596,1018,276,4
26597,312,209,2
26598,1111,300,2
26599,1759,272,5
26600,296,443,3
26601,1750,395,5
26602,1041,89,1
26603,519,304,1
26604,1136,172,2
26605,1980,116,5
26606,1045,289,1
26607,63,165,5
26608,1709,38,1
26609,1081,197,4
26610,1025,183,2
26611,1664,180,3
26612,1987,129,1
26613,1316,111,3
26614,1052,304,5
26615,391,133,1
26616,43,34,3
26617,1913,442,3
26618,623,248,2
26619,978,4,2
26620,309,90,4
26621,683,478,5
26622,216,460,1
26623,1488,61,3
26624,92,438,4
26625,833,215,5
26626,1175,122,4
26627,1436,317,2
26628,1925,151,5
26629,724,156,1
26630,383,345,3
26631,103,27,2
26632,233,98,3
26633,736,479,3
26634,1742,141,5
26635,981,137,3
26636,458,230,2
26637,1072,320,3
26638,433,497,4
26639,32,250,2
26640,898,55,3
26641,1446,223,1
26642,1449,342,5
26643,1646,112,3
26644,642,281,3
26645,1705,355,2
26646,1424,354,3
26647,1626,177,2
26648,1957,160,1
26649,801,410,2
26650,777,419,5
26651,859,236,3
26652,716,277,3
26653,1508,52,3
26654,1258,213,2
26655,1413,301,5
26656,1642,83,5
26657,1925,21,3
26658,1276,105,3
26659,1149,144,2
26660,230,336,2
26661,903,365,3
26662,1940,78,2
26663,1097,237,2
26664,56,231,1
26665,967,169,4
26666,236,459,3
26667,1090,185,1
26668,1198,201,1
26669,1337,49,3
26670,1523,149,5
26671,134,396,3
26672,346,157,4
26673,246,471,4
26674,321,22,1
26675,897,377,1
26676,749,243,2
26677,755,65,2
26678,103,14,3
26679,338,490,5
26680,1336,211,2
26681,853,90,5
26682,1204,341,3
26683,1639,214,4
26684,1919,107,1
26685,952,76,2
26686,1694,365,2
26687,1232,370,3
26688,1184,100,4
26689,1895,342,5
26690,585,342,1
26691,1721,89,1
26692,1132,337,2
26693,258,426,5
26694,1777,164,4
26695,252,268,5
26696,1202,474,4
26697,1998,354,2
26698,330,161,2
26699,1475,383,2
26700,1735,40,1
26701,1608,4,4
26702,773,201,4
26703,461,47,1
26704,1752,98,5
26705,264,371,2
26706,780,73,3
26707,1223,423,1
26708,146,335,4
26709,1153,496,4
26710,722,114,5
26711,802,218,5
26712,315,75,4
26713,221,460,5
26714,234,224,2
26715,85,145,4
26716,676,111,2
26717,1907,68,5
26718,1687,232,4
26719,1923,226,1
26720,1021,154,2
26721,626,127,1
26722,1221,204,4
26723,1705,276,1
26724,1495,412,1
26725,457,394,5
26726,124,360,5
26727,1845,291,3
26728,1543,459,3
26729,950,129,2
26730,1535,365,2
26731,221,83,5
26732,1472,69,2
26733,1645,342,3
26734,1802,3,5
26735,1251,97,3
26736,798,200,5
26737,918,183,2
26738,247,223,2
26739,473,407,5
26740,453,197,3
26741,1804,255,1
26742,1122,322,3
26743,1663,247,3
26744,877,283,1
26745,1029,254,3
26746,1426,57,3
26747,326,45,2
26748,1416,300,4
26749,513,402,4
26750,404,48,1
26751,1665,132,4
26752,478,225,4
26753,256,13,3
26754,538,390,3
26755,1929,148,2
26756,1681,355,2
26757,1138,158,1
26758,1095,121,1
26759,443,450,4
26760,1186,323,5
26761,1150,82,4
26762,278,222,5
26763,1784,292,5
26764,283,295,3
26765,1992,382,1
26766,1538,416,4
26767,1260,280,3
26768,824,6,2
26769,1899,161,3
26770,1278,145,3
26771,1812,95,3
26772,550,499,1
26773,1735,292,3
26774,1494,432,1
26775,397,461,4
26776,1196,123,2
26777,1052,216,5
26778,982,240,4
26779,94,409,4
26780,162,169,1
26781,1772,127,2
26782,1904,370,3
26783,1743,214,4
26784,520,366,3
26785,1766,5,1
26786,74,461,2
26787,1592,92,3
26788,555,260,1
26789,1288,401,1
26790,1641,150,3
26791,861,475,5
26792,545,434,4
26793,893,364,3
26794,1059,445,5
26795,332,208,2
26796,53,484,1
26797,1386,40,5
26798,1290,429,5
26799,948,419,1
26800,77,81,2
26801,1326,298,3
26802,417,362,5
26803,855,271,3
26804,839,438,3
26805,839,350,3
26806,1501,344,4
26807,381,135,4
26808,1620,474,2
26809,1830,6,5
26810,873,194,1
26811,1543,477,4
26812,918,491,3
26813,1601,171,3
26814,1580,394,2
26815,1007,129,1
26816,1209,471,4
26817,1552,366,4
26818,540,281,3
26819,1380,26,4
26820,1784,10,3
26821,141,472,3
26822,1155,340,1
26823,849,89,4
26824,1910,308,5
26825,140,122,5
26826,602,435,3
26827,1797,319,1
26828,1726,316,3
26829,1868,72,5
26830,805,224,3
26831,367,101,3
26832,1319,428,3
26833,119,326,2
26834,1691,68,5
26835,855,363,3
26836,1307,308,2
26837,1957,282,5
26838,333,442,5
26839,499,346,5
26840,461,15,2
26841,326,101,3
26842,24,151,1
26843,692,215,1
26844,1925,50,3
26845,1955,23,3
26846,94,277,4
26847,1179,419,4
26848,1501,58,4
26849,1821,372,3
26850,1286,258,2
26851,1083,487,4
26852,1754,252,4
26853,1604,221,3
26854,1695,478,4
26855,1447,311,5
26856,1101,265,3
26857,1373,116,1
26858,1041,119,4
26859,1239,235,4
26860,1200,208,1
26861,1107,492,5
26862,1193,472,4
26863,1489,492,1
26864,1977,42,2
26865,670,481,3
26866,1196,73,5
26867,1722,475,1
26868,467,242,1
26869,272,66,3
26870,773,456,1
26871,1105,314,1
26872,270,148,4
26873,315,447,4
26874,1685,152,4
26875,1817,253,5
26876,470,139,5
26877,571,456,4
26878,1924,318,3
26879,1950,190,4
26880,1305,348,5
26881,576,256,5
26882,1353,39,1
26883,1742,171,2
26884,635,358,3
26885,229,69,5
26886,59,282,2
26887,1060,386,4
26888,1897,438,4
26889,1581,242,4
26890,832,26,4
26891,259,294,2
26892,1530,380,4
26893,40,434,5
26894,733,174,1
26895,1769,31,2
26896,1832,192,1
26897,306,474,4
26898,1301,17,5
26899,1765,113,2
26900,923,121,5
26901,1262,191,3
26902,155,382,1
26903,767,328,3
26904,766,491,4
26905,1973,46,5
26906,96,301,3
26907,94,254,2
26908,1309,387,5
26909,608,405,1
26910,145,240,1
26911,1005,11,2
26912,1091,42,1
26913,31,455,1
26914,928,483,5
26915,1049,381,4
26916,394,269,1
26917,1911,278,3
26918,250,205,2
26919,1621,114,3
26920,244,304,4
26921,1625,465,3
26922,1554,155,2
26923,1409,114,2
26924,1599,239,4
26925,110,7,1
26926,926,234,4
26927,1429,431,3
26928,169,259,2
26929,992,217,2
26930,1786,55,4
26931,1967,447,3
26932,780,31,4
26933,1973,208,5
26934,1941,487,4
26935,1280,224,4
26936,96,191,4
26937,1455,154,5
26938,1450,224,2
26939,505,401,4
26940,895,461,2
26941,1813,241,4
26942,698,292,5
26943,1528,262,5
26944,1561,21,1
26945,1662,341,2
26946,1925,189,3
26947,562,486,3
26948,1289,86,1
26949,368,161,1
26950,1084,449,4
26951,1649,289,5
26952,1664,296,5
26953,1599,125,3
26954,826,403,2
26955,19,397,5
26956,1189,430,2
26957,163,166,1
26958,1036,180,5
26959,1011,102,4
26960,553,168,2
26961,662,9,4
26962,1640,125,3
26963,1699,208,1
26964,662,175,4
26965,524,119,1
26966,390,404,5
26967,13,5,4
26968,806,18,2
26969,1730,284,1
26970,1207,171,4
26971,1626,202,3
26972,1412,196,5
26973,1033,412,2
26974,925,3,5
26975,1944,102,2
26976,1321,162,5
26977,1907,128,1
26978,963,190,3
26979,1496,158,5
26980,1916,57,3
26981,1588,108,2
26982,1986,92,5
26983,78,418,4
26984,973,401,2
26985,917,223,1
26986,638,304,2
26987,602,283,2
26988,521,211,3
26989,1919,308,5
26990,46,160,1
26991,1708,188,1
26992,559,456,2
26993,1518,110,2
26994,264,155,5
26995,906,104,5
26996,1852,358,5
26997,1398,336,5
26998,1381,260,4
26999,610,325,2
27000,155,409,1
27001,140,48,5
27002,233,297,1
27003,1177,348,5
27004,1768,331,4
27005,1050,281,5
27006,1291,61,2
27007,552,74,1
27008,1416,282,4
27009,757,11,2
27010,544,78,3
27011,1194,470,2
27012,1435,406,3
27013,1569,325,2
27014,1280,24,5
27015,985,330,1
27016,658,176,3
27017,1846,288,4
27018,1763,238,5
27019,460,364,4
27020,318,417,1
27021,1411,15,2
27022,1499,241,3
27023,1465,150,3
27024,1689,38,2
27025,334,461,4
27026,547,107,2
27027,556,301,5
27028,1796,303,5
27029,1638,97,1
27030,1301,429,2
27031,1224,499,2
27032,28,455,1
27033,1280,322,1
27034,1898,218,4
27035,1361,398,1
27036,811,480,2
27037,1769,263,3
27038,1088,127,3
27039,1275,174,1
27040,222,327,1
27041,40,359,2
27042,520,321,5
27043,1613,267,3
27044,1233,498,4
27045,730,385,5
27046,268,178,2
27047,483,457,3
27048,1554,392,4
27049,800,182,1
27050,1633,129,1
27051,959,473,4
27052,1680,211,5
27053,1288,97,3
27054,839,365,4
27055,1021,421,2
27056,1862,336,4
27057,591,82,2
27058,406,51,4
27059,38,35,5
27060,1318,345,3
27061,968,432,3
27062,184,488,2
27063,1421,141,3
27064,1046,477,2
27065,65,295,1
27066,51,268,3
27067,1505,387,4
27068,1160,291,2
27069,482,167,2
27070,1171,434,5
27071,1958,206,5
27072,635,8,5
27073,968,186,2
27074,1409,447,3
27075,1512,359,2
27076,1163,60,4
27077,1491,481,4
27078,227,381,2
27079,1051,167,1
27080,1036,381,5
27081,21,422,5
27082,1070,57,2
27083,436,100,1
27084,1152,110,5
27085,1533,363,1
27086,1544,80,2
27087,196,211,4
27088,133,411,4
27089,29,241,1
27090,1639,454,5
27091,840,1,2
27092,204,173,3
27093,1167,46,2
27094,1625,33,3
27095,1654,150,4
27096,1987,43,4
27097,995,359,5
27098,1919,392,3
27099,9,17,4
27100,457,489,4
27101,415,303,3
27102,706,220,4
27103,1672,434,3
27104,1504,81,5
27105,656,369,4
27106,1901,68,1
27107,1189,26,3
27108,945,389,3
27109,141,452,1
27110,1539,397,2
27111,1377,236,1
27112,1911,39,2
27113,1473,409,5
27114,1212,330,1
27115,224,469,5
27116,1182,199,5
27117,1294,468,2
27118,1990,231,2
27119,1800,315,4
27120,1333,351,2
27121,1842,128,3
27122,452,74,4
27123,306,227,2
27124,1624,212,1
27125,1629,241,2
27126,1119,402,4
27127,702,459,1
27128,811,373,3
27129,471,439,1
27130,1310,101,2
27131,783,143,5
27132,1143,287,5
27133,1189,400,3
27134,525,498,5
27135,1112,246,2
27136,1456,123,1
27137,144,413,1
27138,331,490,5
27139,985,462,4
27140,292,25,3
27141,1191,139,2
27142,814,445,3
27143,684,342,5
27144,247,471,3
27145,1871,245,5
27146,1171,405,4
27147,1080,90,1
27148,561,22,5
27149,165,272,5
27150,354,222,2
27151,653,44,5
27152,1984,218,5
27153,110,108,2
27154,1251,252,4
27155,708,383,4
27156,1722,481,5
27157,836,415,1
27158,1338,51,5
27159,134,288,5
27160,1477,238,1
27161,1829,48,1
27162,1678,238,1
27163,1587,276,5
27164,826,428,4
27165,798,378,5
27166,1345,197,3
27167,863,180,4
27168,404,191,3
27169,1248,102,1
27170,1259,40,2
27171,1710,110,3
27172,831,163,1
27173,1890,160,2
27174,1469,183,3
27175,1656,29,3
27176,941,416,4
27177,1423,478,1
27178,524,27,5
27179,1513,248,1
27180,779,1,5
27181,628,489,4
27182,715,110,3
27183,135,277,4
27184,969,433,4
27185,1947,102,5
27186,1838,32,5
27187,211,213,2
27188,762,459,4
27189,1751,158,3
27190,94,261,5
27191,41,118,2
27192,747,74,1
27193,1004,140,2
27194,1258,130,3
27195,1371,83,4
27196,1560,84,2
27197,687,271,5
27198,835,286,4
27199,1431,156,3
27200,1928,354,5
27201,655,213,4
27202,552,321,4
27203,84,88,1
27204,213,204,1
27205,1892,276,2
27206,267,396,4
27207,612,270,1
27208,1866,247,4
27209,1953,471,3
27210,1518,353,2
27211,1222,84,4
27212,1939,410,5
27213,1094,427,3
27214,1118,417,2
27215,1656,142,3
27216,1827,368,2
27217,1561,167,1
27218,691,277,4
27219,1024,335,1
