,user_id,book_id
53249,1225,229
53250,1195,27
53251,624,209
53252,1603,215
53253,1084,76
53254,280,474
53255,806,97
53256,537,439
53257,1008,98
53258,1570,269
53259,559,48
53260,251,4
53261,395,498
53262,1149,386
53263,1818,294
53264,1002,276
53265,1295,335
53266,1931,489
53267,1565,107
53268,1427,203
53269,1381,345
53270,996,350
53271,1862,298
53272,1855,21
53273,1969,366
53274,144,320
53275,1692,391
53276,518,132
53277,1007,186
53278,576,176
53279,1867,261
53280,1232,151
53281,102,211
53282,716,459
53283,261,460
53284,1368,59
53285,1427,341
53286,999,164
53287,1853,42
53288,722,271
53289,1044,314
53290,261,108
53291,1772,303
53292,327,304
53293,401,193
53294,1689,170
53295,1204,64
53296,1402,85
53297,385,13
53298,920,496
53299,1583,218
53300,697,6
53301,731,306
53302,1745,40
53303,1621,497
53304,1926,480
53305,1283,431
53306,1913,419
53307,242,310
53308,702,107
53309,490,8
53310,886,190
53311,1391,322
53312,113,178
53313,633,58
53314,749,81
53315,693,388
53316,1697,325
53317,1628,269
53318,1625,309
53319,165,162
53320,873,412
53321,1993,180
53322,1015,438
53323,1874,407
53324,1438,252
53325,1915,403
53326,354,266
53327,184,482
53328,202,406
53329,472,211
53330,471,55
53331,25,175
53332,1572,458
53333,1319,104
53334,1942,338
53335,1096,7
53336,262,351
53337,983,378
53338,263,256
53339,1221,426
53340,560,252
53341,519,265
53342,1392,328
53343,221,298
53344,47,42
53345,1912,440
53346,386,8
53347,1218,403
53348,1515,127
53349,1274,288
53350,1992,290
53351,1611,8
53352,1121,89
53353,493,160
53354,745,2
53355,1214,100
53356,1696,398
53357,225,99
53358,1816,324
53359,906,409
53360,1476,133
53361,1478,360
53362,957,456
53363,1922,3
53364,1033,285
53365,164,108
53366,1295,98
53367,139,125
53368,449,278
53369,1299,480
53370,1144,234
53371,1938,487
53372,1014,34
53373,1675,488
53374,883,425
53375,920,271
53376,749,31
53377,1840,472
53378,134,437
53379,198,137
53380,921,283
53381,1240,199
53382,465,119
53383,701,231
53384,883,7
53385,971,59
53386,1015,379
53387,1298,255
53388,1532,125
53389,404,251
53390,699,388
53391,774,308
53392,978,203
53393,709,96
53394,458,14
53395,402,181
53396,724,403
53397,173,405
53398,821,87
53399,972,269
53400,1812,51
53401,197,291
53402,755,353
53403,1986,107
53404,1250,124
53405,309,392
53406,890,239
53407,536,163
53408,749,304
53409,1469,83
53410,464,200
53411,268,294
53412,710,163
53413,1027,270
53414,126,310
53415,1646,370
53416,1437,295
53417,444,117
53418,708,464
53419,1511,348
53420,872,214
53421,921,426
53422,696,200
53423,1669,283
53424,420,484
53425,1115,416
53426,1483,492
53427,1112,72
53428,1785,485
53429,1969,371
53430,1267,426
53431,740,452
53432,606,342
53433,1817,320
53434,1658,253
53435,1549,91
53436,1320,311
53437,333,162
53438,100,421
53439,963,247
53440,1991,462
53441,1942,124
53442,1244,452
53443,199,254
53444,78,200
53445,892,165
53446,1717,405
53447,1032,54
53448,1232,408
53449,1602,112
53450,952,174
53451,273,197
53452,951,203
53453,858,436
53454,1775,493
53455,188,46
53456,1934,156
53457,1214,116
53458,1524,33
53459,393,318
53460,1509,214
53461,1359,165
53462,399,170
53463,473,155
53464,1330,75
53465,367,128
53466,1172,490
53467,1900,61
53468,133,320
53469,443,359
53470,884,485
53471,1220,497
53472,1994,150
53473,740,414
53474,1590,482
53475,475,137
53476,1149,418
53477,224,9
53478,372,424
53479,1878,446
53480,1626,66
53481,823,391
53482,1587,408
53483,1818,214
53484,1600,396
53485,1160,433
53486,596,304
53487,270,426
53488,800,402
53489,622,128
53490,1245,144
53491,819,332
53492,291,211
53493,563,276
53494,1329,126
53495,709,468
53496,1461,321
53497,1573,113
53498,84,257
53499,276,164
53500,166,199
53501,137,306
53502,1311,399
53503,336,196
53504,317,257
53505,1367,474
53506,1293,220
53507,1412,407
53508,1792,469
53509,1782,285
53510,1535,425
53511,664,133
53512,1895,132
53513,243,89
53514,1807,242
53515,1929,282
53516,1371,252
53517,1484,117
53518,654,297
53519,1082,4
53520,1549,171
53521,1017,383
53522,878,457
53523,423,211
53524,1775,379
53525,275,176
53526,754,88
53527,940,345
53528,991,182
53529,1006,152
53530,181,119
53531,441,16
53532,1984,58
53533,610,4
53534,540,206
53535,1374,313
53536,1898,428
53537,1115,392
53538,33,81
53539,1173,483
53540,518,65
53541,1315,63
53542,1366,317
53543,1125,382
53544,1927,5
53545,309,320
53546,398,251
53547,1391,261
53548,927,420
53549,407,112
53550,1855,218
53551,302,162
53552,1077,156
53553,911,306
53554,1606,80
53555,866,242
53556,935,189
53557,1088,483
53558,255,366
53559,1708,141
53560,1583,387
53561,1557,217
53562,1751,484
53563,120,488
53564,129,49
53565,637,344
53566,1639,200
53567,1851,379
53568,1503,449
53569,1830,341
53570,60,310
53571,1420,497
53572,1412,468
53573,812,213
53574,268,372
53575,1236,371
53576,574,372
53577,1393,235
53578,1995,393
53579,978,262
53580,399,379
53581,395,46
53582,1828,3
53583,74,323
53584,509,60
53585,693,493
53586,1786,42
53587,1456,115
53588,645,19
53589,1266,394
53590,655,492
53591,1202,8
53592,165,133
53593,1287,465
53594,467,231
53595,1712,164
53596,107,422
53597,61,409
53598,190,316
53599,1533,125
53600,1940,410
53601,1040,116
53602,1426,240
53603,761,300
53604,1722,120
53605,1075,26
53606,1033,349
53607,1727,193
53608,24,347
53609,1047,343
53610,1144,206
53611,512,299
53612,1551,64
53613,526,229
53614,1274,291
53615,1665,159
53616,230,76
53617,591,435
53618,690,420
53619,1604,150
53620,1441,206
53621,1713,497
53622,1711,66
53623,1516,152
53624,607,337
53625,1904,221
53626,255,435
53627,179,366
53628,200,231
53629,1860,467
53630,87,498
53631,473,22
53632,1252,284
53633,1352,367
53634,1246,209
53635,743,220
53636,888,76
53637,276,123
53638,769,230
53639,1636,3
53640,1470,290
53641,1809,94
53642,899,209
53643,823,413
53644,1324,220
53645,1462,459
53646,661,36
53647,311,208
53648,41,347
53649,1457,22
53650,600,464
53651,647,399
53652,62,368
53653,252,168
53654,1222,127
53655,161,393
53656,593,277
53657,1580,443
53658,490,383
53659,1274,270
53660,630,325
53661,1335,112
53662,1266,244
53663,1571,304
53664,965,176
53665,1039,249
53666,1993,72
53667,1266,470
53668,668,184
53669,30,343
53670,1973,491
53671,1690,142
53672,1591,262
53673,123,143
53674,1501,26
53675,1539,42
53676,1412,471
53677,1499,260
53678,116,182
53679,1028,375
53680,45,119
53681,733,102
53682,1861,167
53683,1509,347
53684,1333,381
53685,718,89
53686,1753,316
53687,1134,10
53688,1388,476
53689,548,363
53690,1124,117
53691,77,33
53692,1754,381
53693,967,242
53694,331,347
53695,1278,297
53696,272,481
53697,1178,271
53698,1448,102
53699,1357,407
53700,572,123
53701,799,306
53702,1073,140
53703,314,317
53704,1009,433
53705,1780,77
53706,1066,433
53707,1035,134
53708,304,190
53709,1897,219
53710,917,72
53711,571,357
53712,149,100
53713,1880,117
53714,1777,137
53715,1383,349
53716,1950,348
53717,553,115
53718,1362,285
53719,452,243
53720,108,184
53721,1694,90
53722,340,367
53723,1951,211
53724,1494,189
53725,1343,86
53726,1270,262
53727,927,462
53728,717,370
53729,1838,408
53730,763,51
53731,1114,116
53732,918,256
53733,597,46
53734,102,130
53735,929,85
53736,228,320
53737,1049,301
53738,308,173
53739,155,303
53740,551,248
53741,134,42
53742,743,311
53743,725,214
53744,799,305
53745,754,207
53746,172,372
53747,1494,93
53748,1368,437
53749,387,41
53750,153,86
53751,1840,49
53752,1857,441
53753,969,203
53754,1008,72
53755,1602,259
53756,812,265
53757,1864,216
53758,800,9
53759,1480,496
53760,340,293
53761,1613,465
53762,447,103
53763,821,391
53764,1835,166
53765,1904,192
53766,110,275
53767,525,279
53768,66,369
53769,1479,358
53770,1745,23
53771,1521,422
53772,133,6
53773,1871,73
53774,803,58
53775,677,218
53776,1487,149
53777,459,110
53778,1652,350
53779,1972,415
53780,1716,375
53781,1889,115
53782,364,362
53783,1750,403
53784,685,408
53785,1396,298
53786,1684,190
53787,1115,407
53788,450,365
53789,1947,122
53790,1652,200
53791,1938,160
53792,34,171
53793,1982,475
53794,563,16
53795,1644,370
53796,1308,468
53797,661,208
53798,1848,43
53799,920,32
53800,1454,379
53801,420,422
53802,1870,11
53803,978,451
53804,1844,90
53805,34,235
53806,102,454
53807,1094,247
53808,285,170
53809,925,200
53810,1134,204
53811,1470,100
53812,1231,138
53813,720,365
53814,844,89
53815,1013,425
53816,316,264
53817,762,119
53818,510,13
53819,1065,13
53820,1599,177
53821,387,184
53822,1810,268
53823,1217,31
53824,465,130
53825,1384,382
53826,1337,30
53827,483,184
53828,1699,98
53829,1826,308
53830,970,495
53831,425,57
53832,890,356
53833,30,91
53834,1733,260
53835,299,440
53836,626,393
53837,1247,186
53838,1846,383
53839,505,113
53840,130,422
53841,1483,361
53842,54,490
53843,480,323
53844,1172,480
53845,1509,458
53846,570,333
53847,1721,394
53848,728,396
53849,814,380
53850,1434,116
53851,338,145
53852,1641,386
53853,1777,129
53854,563,66
53855,1606,498
53856,586,21
53857,1615,28
53858,558,210
53859,49,37
53860,387,436
53861,815,466
53862,597,17
53863,1486,40
53864,516,267
53865,739,347
53866,540,322
53867,637,108
53868,1943,383
53869,12,170
53870,974,324
53871,1363,412
53872,1287,231
53873,1426,197
53874,61,334
53875,1309,343
53876,564,148
53877,807,247
53878,932,10
53879,1048,294
53880,1971,308
53881,49,359
53882,818,435
53883,1438,154
53884,103,474
53885,8,97
53886,1901,490
53887,787,384
53888,1807,480
53889,1823,384
53890,714,134
53891,1646,184
53892,314,117
53893,446,461
53894,1193,481
53895,216,340
53896,1039,414
53897,1505,255
53898,356,308
53899,1297,289
53900,1695,51
53901,1479,381
53902,153,259
53903,529,437
53904,973,491
53905,1154,452
53906,775,22
53907,1054,52
53908,1874,288
53909,515,24
53910,1527,224
53911,1794,490
53912,71,216
53913,218,332
53914,314,204
53915,1298,445
53916,82,247
53917,88,359
53918,487,377
53919,1497,84
53920,251,138
53921,1816,56
53922,1257,172
53923,824,166
53924,726,4
53925,963,259
53926,72,197
53927,1532,367
53928,1974,485
53929,1702,279
53930,1093,366
53931,962,189
53932,1540,207
53933,753,198
53934,1366,477
53935,823,421
53936,1769,208
53937,939,350
53938,1159,368
53939,574,269
53940,1175,436
53941,262,463
53942,1695,439
53943,1929,295
53944,521,441
53945,171,285
53946,1656,286
53947,1812,313
53948,658,263
53949,1800,432
53950,760,272
53951,476,409
53952,1153,449
53953,598,308
53954,510,301
53955,1458,250
53956,224,187
53957,1621,62
53958,828,457
53959,88,170
53960,985,191
53961,209,50
53962,1514,424
53963,355,35
53964,1888,394
53965,1304,55
53966,163,453
53967,948,6
53968,316,363
53969,693,418
53970,888,384
53971,1242,7
53972,1568,321
53973,721,304
53974,297,310
53975,794,132
53976,742,196
53977,1748,372
53978,1503,328
53979,538,246
53980,1370,298
53981,590,43
53982,514,41
53983,1814,358
53984,901,300
53985,595,65
53986,1250,201
53987,1180,365
53988,1349,214
53989,1858,322
53990,788,106
53991,1968,356
53992,1758,112
53993,909,251
53994,1961,267
53995,937,444
53996,1706,172
53997,1893,204
53998,499,66
53999,836,243
54000,1129,211
54001,1681,240
54002,1115,270
54003,832,61
54004,89,167
54005,29,132
54006,1150,387
54007,924,471
54008,303,170
54009,1466,72
54010,1660,308
54011,247,398
54012,1911,462
54013,267,112
54014,757,168
54015,814,400
54016,734,52
54017,595,206
54018,57,119
54019,1720,258
54020,105,21
54021,151,99
54022,286,23
54023,1512,372
54024,1994,344
54025,1882,82
54026,119,54
54027,1929,278
54028,627,356
54029,203,112
54030,1270,177
54031,1078,285
54032,908,186
54033,908,145
54034,1769,329
54035,676,448
54036,194,413
54037,1258,192
54038,892,383
54039,1748,99
54040,1977,22
54041,1369,477
54042,817,33
54043,1847,81
54044,1872,434
54045,1967,71
54046,1118,468
54047,1890,399
54048,1236,229
54049,722,376
54050,482,382
54051,1508,485
54052,1830,191
54053,1160,447
54054,1346,6
54055,1319,150
54056,669,458
54057,802,229
54058,1998,177
54059,282,112
54060,1649,433
54061,217,442
54062,177,211
54063,1269,218
54064,1031,377
54065,97,461
54066,660,180
54067,59,412
54068,912,176
54069,1729,414
54070,898,494
54071,977,37
54072,1109,368
54073,1383,185
54074,1490,102
54075,162,342
54076,666,73
54077,935,18
54078,850,390
54079,794,498
54080,922,346
54081,1058,454
54082,365,225
54083,1083,34
54084,1291,269
54085,1676,290
54086,913,462
54087,767,318
54088,593,67
54089,176,142
54090,1466,249
54091,228,323
54092,469,254
54093,102,486
54094,1994,243
54095,1479,189
54096,1347,143
54097,1084,477
54098,709,374
54099,129,387
54100,236,246
54101,1697,213
54102,1027,232
54103,914,239
54104,40,383
54105,1620,123
54106,670,23
54107,876,485
54108,1496,237
54109,585,157
54110,79,42
54111,843,209
54112,600,461
54113,1692,230
54114,869,337
54115,1019,434
54116,949,362
54117,1393,238
54118,1552,65
54119,1653,270
54120,674,100
54121,1929,399
54122,522,233
54123,413,173
54124,1625,473
54125,1360,465
54126,1250,282
54127,1748,411
54128,245,17
54129,686,338
54130,1352,192
54131,1998,476
54132,690,290
54133,933,490
54134,478,494
54135,1001,352
54136,1672,344
54137,1711,164
54138,866,43
54139,1170,225
54140,104,311
54141,1268,469
54142,478,81
54143,334,125
54144,1712,359
54145,1265,340
54146,1789,202
54147,526,46
54148,957,100
54149,496,381
54150,712,302
54151,976,491
54152,1294,43
54153,524,440
54154,475,274
54155,1124,165
54156,1637,44
54157,414,268
54158,392,208
54159,825,392
54160,46,489
54161,13,261
54162,1639,31
54163,1260,108
54164,602,196
54165,1896,88
54166,99,254
54167,1460,82
54168,870,46
54169,338,139
54170,781,116
54171,1793,248
54172,226,112
54173,1607,202
54174,147,265
54175,1953,434
54176,448,330
54177,723,2
54178,573,300
54179,519,86
54180,677,417
54181,656,226
54182,127,392
54183,448,385
54184,353,35
54185,1706,317
54186,1380,59
54187,1050,42
54188,564,437
54189,1771,35
54190,358,138
54191,1555,201
54192,1382,464
54193,655,280
54194,885,81
54195,216,56
54196,696,277
54197,1779,110
54198,510,162
54199,112,88
54200,1779,439
54201,1918,59
54202,1637,65
54203,1882,274
54204,91,426
54205,1204,348
54206,181,203
54207,434,149
54208,1739,327
54209,1165,255
54210,660,324
54211,1190,69
54212,308,81
54213,1062,273
54214,1178,187
54215,121,6
54216,1618,392
54217,1718,94
54218,1502,432
54219,925,221
54220,1857,407
54221,1871,163
54222,1438,313
54223,1601,163
54224,1843,99
54225,730,484
54226,487,393
54227,1684,234
54228,690,348
54229,1780,344
54230,1422,174
54231,533,430
54232,1212,428
54233,1360,226
54234,632,193
54235,826,432
54236,630,435
54237,1069,218
54238,305,160
54239,1775,181
54240,1628,272
54241,1575,391
54242,808,187
54243,565,407
54244,508,424
54245,269,348
54246,571,485
54247,665,454
54248,446,182
54249,368,343
54250,1233,196
54251,949,72
54252,1131,387
54253,89,324
54254,106,301
54255,961,360
54256,540,312
54257,859,140
54258,1845,348
54259,261,319
54260,1726,98
54261,1085,162
54262,1574,454
54263,604,496
54264,1521,308
54265,543,178
54266,1096,478
54267,1526,428
54268,1333,53
54269,1798,137
54270,28,263
54271,1611,217
54272,154,99
54273,1435,342
54274,415,16
54275,1547,428
54276,521,213
54277,1585,476
54278,1593,178
54279,1420,258
54280,1605,445
54281,295,148
54282,937,299
54283,764,286
54284,1782,108
54285,266,29
54286,1,236
54287,911,273
54288,824,38
54289,1615,467
54290,797,266
54291,115,424
54292,1847,50
54293,1685,345
54294,1346,123
54295,1088,60
54296,1175,219
54297,242,421
54298,305,416
54299,991,212
54300,1853,170
54301,495,115
54302,1622,442
54303,1737,27
54304,1706,67
54305,1126,161
54306,1747,441
54307,9,442
54308,1128,315
54309,846,222
54310,1874,289
54311,704,252
54312,602,244
54313,27,360
54314,883,115
54315,35,148
54316,406,414
54317,1479,398
54318,168,232
54319,845,354
54320,1641,486
54321,668,315
54322,776,344
54323,1917,112
54324,1752,193
54325,757,379
54326,961,220
54327,1202,250
54328,1839,44
54329,1210,92
54330,1986,45
54331,1648,232
54332,772,86
54333,1591,202
54334,1258,208
54335,231,188
54336,275,165
54337,1165,90
54338,1325,271
54339,1165,71
54340,988,492
54341,945,161
54342,1420,403
54343,1521,118
54344,1307,32
54345,1982,244
54346,1793,139
54347,1030,14
54348,1023,163
54349,1288,406
54350,1936,376
54351,463,154
54352,570,447
54353,960,41
54354,1531,16
54355,1082,55
54356,1884,58
54357,1231,412
54358,1882,255
54359,1854,282
54360,1836,444
54361,1180,102
54362,770,432
54363,1471,362
54364,1223,139
54365,1193,356
54366,1861,347
54367,688,65
54368,740,191
54369,1888,166
54370,394,39
54371,231,316
54372,1247,5
54373,1904,380
54374,797,424
54375,9,167
54376,320,42
54377,61,375
54378,1332,479
54379,443,279
54380,91,92
54381,1382,295
54382,1879,411
54383,1423,393
54384,781,403
54385,1645,478
54386,804,272
54387,173,126
54388,1945,183
54389,176,385
54390,380,18
54391,130,190
54392,749,107
54393,362,307
54394,37,166
54395,867,417
54396,1323,281
54397,1976,228
54398,1961,393
54399,632,496
54400,427,244
54401,1078,266
54402,1479,105
54403,233,403
54404,652,143
54405,1657,355
54406,178,36
54407,287,174
54408,941,460
54409,1134,212
54410,94,444
54411,703,417
54412,957,470
54413,1216,210
54414,807,423
54415,1902,276
54416,31,362
54417,1812,131
54418,1929,248
54419,1212,460
54420,1111,437
54421,254,382
54422,352,218
54423,1460,367
54424,666,310
54425,16,453
54426,297,117
54427,1943,223
54428,713,333
54429,1025,329
54430,1502,61
54431,493,177
54432,137,344
54433,249,423
54434,903,404
54435,315,254
54436,869,298
54437,71,6
54438,1204,26
54439,210,426
54440,1821,436
54441,202,283
54442,126,463
54443,186,465
54444,563,190
54445,952,234
54446,1395,334
54447,553,310
54448,8,479
54449,1475,166
54450,1902,287
54451,232,54
54452,1100,384
54453,1980,371
54454,1842,183
54455,659,234
54456,629,465
54457,1772,279
54458,973,18
54459,159,82
54460,902,285
54461,73,432
54462,242,236
54463,102,316
54464,1417,414
54465,1950,398
54466,367,84
54467,861,96
54468,761,234
54469,1295,213
54470,1601,391
54471,1704,241
54472,1090,224
54473,41,172
54474,1412,29
54475,521,371
54476,1132,393
54477,1678,314
54478,1845,353
54479,1798,454
54480,1476,65
54481,1389,27
54482,1338,164
54483,11,232
54484,3,97
54485,1093,111
54486,759,144
54487,475,466
54488,1435,289
54489,47,232
54490,567,258
54491,118,316
54492,459,281
54493,298,296
54494,991,89
54495,1965,170
54496,298,294
54497,299,189
54498,515,485
54499,192,152
54500,1,430
54501,910,44
54502,825,280
54503,1665,63
54504,508,219
54505,326,414
54506,417,306
54507,1445,379
54508,1779,55
54509,484,408
54510,585,495
54511,1268,314
54512,587,299
54513,1004,280
54514,717,181
54515,1404,208
54516,943,498
54517,1723,407
54518,56,237
54519,1836,137
54520,1136,364
54521,524,102
54522,583,412
54523,1749,329
54524,149,28
54525,1079,397
54526,1712,228
54527,1108,320
54528,1716,225
54529,185,246
54530,1925,415
54531,638,90
54532,1352,425
54533,251,171
54534,1924,339
54535,28,434
54536,1357,2
54537,1796,240
54538,459,208
54539,323,130
54540,1593,281
54541,1802,26
54542,646,130
54543,1774,283
54544,688,438
54545,63,237
54546,1559,304
54547,365,276
54548,204,298
54549,1577,109
54550,204,231
54551,387,427
54552,1190,19
54553,1172,420
54554,1752,77
54555,65,241
54556,814,499
54557,1985,93
54558,114,19
54559,1796,392
54560,152,390
54561,1194,462
54562,1160,279
54563,1932,282
54564,514,72
54565,249,413
54566,1542,50
54567,934,435
54568,987,347
54569,1362,366
54570,606,133
54571,1548,275
54572,424,496
54573,1367,427
54574,1737,399
54575,11,187
54576,1873,90
54577,751,42
54578,631,50
54579,857,187
54580,1065,14
54581,505,452
54582,1981,262
54583,1177,411
54584,1608,161
54585,1894,461
54586,1847,298
54587,9,175
54588,1028,458
54589,958,284
54590,585,139
54591,1940,363
54592,1412,99
54593,1459,482
54594,1628,465
54595,65,455
54596,614,45
54597,76,116
54598,432,23
54599,1446,479
54600,18,198
54601,303,269
54602,727,72
54603,596,35
54604,647,96
54605,1567,237
54606,1879,82
54607,104,167
54608,731,55
54609,731,465
54610,664,275
54611,810,313
54612,1450,205
54613,1276,410
54614,1173,40
54615,218,353
54616,1580,481
54617,845,276
54618,1510,147
54619,1505,159
54620,1969,102
54621,1747,43
54622,1666,365
54623,260,352
54624,1036,245
54625,383,394
54626,1323,149
54627,611,32
54628,553,434
54629,1106,104
54630,527,364
54631,782,155
54632,581,253
54633,1634,272
54634,1193,442
54635,624,238
54636,1624,175
54637,19,153
54638,51,121
54639,690,477
54640,1656,211
54641,1817,106
54642,1474,261
54643,1053,35
54644,1891,478
54645,199,31
54646,1074,242
54647,139,152
54648,559,233
54649,442,153
54650,1033,355
54651,1951,246
54652,1435,73
54653,583,171
54654,945,81
54655,1768,246
54656,187,481
54657,1426,361
54658,818,356
54659,757,118
54660,1434,239
54661,971,463
54662,1102,310
54663,1776,211
54664,615,388
54665,1393,9
54666,510,490
54667,317,16
54668,177,392
54669,1850,448
54670,1394,488
54671,548,68
54672,154,424
54673,1076,376
54674,1028,35
54675,666,456
54676,1601,189
54677,1428,241
54678,821,275
54679,1653,387
54680,1530,293
54681,1402,329
54682,967,218
54683,1813,384
54684,1817,208
54685,748,337
54686,607,327
54687,1489,153
54688,1154,301
54689,1901,379
54690,1178,135
54691,1271,16
54692,1670,47
54693,145,10
54694,396,89
54695,1644,461
54696,198,73
54697,1965,135
54698,863,464
54699,804,446
54700,912,334
54701,1305,153
54702,1673,151
54703,347,348
54704,1971,54
54705,730,301
54706,324,483
54707,491,493
54708,734,140
54709,415,52
54710,984,42
54711,632,233
54712,608,226
54713,714,89
54714,1760,412
54715,1591,217
54716,1933,136
54717,1169,312
54718,793,228
54719,1820,164
54720,233,486
54721,1014,232
54722,1979,403
54723,35,136
54724,1692,379
54725,888,104
54726,1330,182
54727,332,298
54728,695,380
54729,1400,468
54730,61,496
54731,112,77
54732,1597,392
54733,1354,406
54734,435,444
54735,861,432
54736,1633,181
54737,441,120
54738,739,1
54739,642,140
54740,1659,350
54741,1650,170
54742,1399,312
54743,995,24
54744,1079,40
54745,838,246
54746,470,154
54747,1270,429
54748,1344,319
54749,933,260
54750,701,442
54751,1487,481
54752,380,420
54753,417,140
54754,254,201
54755,1964,178
54756,272,92
54757,301,126
54758,1537,445
54759,262,296
54760,1446,229
54761,1627,333
54762,1532,295
54763,330,132
54764,601,389
54765,1454,130
54766,991,178
54767,581,389
54768,1883,125
54769,659,370
54770,1991,320
54771,338,463
54772,18,439
54773,288,81
54774,1897,56
54775,1103,128
54776,842,17
54777,1557,337
54778,1310,188
54779,219,8
54780,588,49
54781,1228,268
54782,857,329
54783,174,229
54784,944,445
54785,379,117
54786,797,75
54787,1692,260
54788,1344,212
54789,1841,297
54790,416,426
54791,1134,43
54792,1395,210
54793,1528,387
54794,1443,33
54795,1473,174
54796,70,8
54797,172,52
54798,86,157
54799,385,360
54800,752,322
54801,1740,119
54802,1316,256
54803,796,121
54804,1582,234
54805,226,196
54806,138,291
54807,882,189
54808,1801,349
54809,1398,395
54810,285,251
54811,593,456
54812,1418,405
54813,1206,262
54814,1878,247
54815,362,124
54816,1970,2
54817,811,241
54818,828,365
54819,369,458
54820,148,343
54821,653,293
54822,1294,423
54823,737,250
54824,863,207
54825,1493,420
54826,165,96
54827,1408,292
54828,1795,430
54829,1213,408
54830,1513,381
54831,1987,236
54832,1767,88
54833,831,162
54834,522,219
54835,1378,11
54836,763,420
54837,969,337
54838,19,47
54839,1273,370
54840,1077,115
54841,138,385
54842,436,355
54843,935,110
54844,875,422
54845,1061,267
54846,1881,198
54847,81,339
54848,1869,325
54849,1333,389
54850,41,448
54851,1108,47
54852,1383,318
54853,845,364
54854,1397,159
54855,418,50
54856,1411,206
54857,114,177
54858,696,15
54859,1514,171
54860,497,285
54861,1036,372
54862,276,229
54863,942,369
54864,1994,223
54865,13,424
54866,1582,88
54867,1266,149
54868,179,27
54869,155,386
54870,100,234
54871,1816,413
54872,1705,44
54873,399,255
54874,174,461
54875,384,171
54876,206,430
54877,1424,254
54878,1357,273
54879,644,12
54880,897,403
54881,1653,241
54882,1641,460
54883,1376,493
54884,1997,491
54885,1430,367
54886,669,230
54887,654,469
54888,74,76
54889,1024,81
54890,1861,189
54891,1397,297
54892,1464,153
54893,570,74
54894,1742,323
54895,1829,320
54896,1009,225
54897,583,167
54898,1086,193
54899,438,191
54900,97,39
54901,948,464
54902,448,176
54903,2,497
54904,5,350
54905,507,207
54906,932,89
54907,266,395
54908,979,329
54909,910,302
54910,914,273
54911,283,1
54912,585,142
54913,1768,10
54914,1885,60
54915,1238,281
54916,14,354
54917,1995,360
54918,692,461
54919,874,62
54920,362,420
54921,1050,280
54922,1892,192
54923,330,275
54924,441,280
54925,887,216
54926,1592,89
54927,1991,393
54928,1297,222
54929,1010,287
54930,745,88
54931,175,205
54932,1341,211
54933,483,341
54934,324,29
54935,169,432
54936,1940,180
54937,366,318
54938,1899,276
54939,1168,283
54940,1210,400
54941,1165,253
54942,1666,399
54943,896,167
54944,417,18
54945,1951,438
54946,92,181
54947,1458,254
54948,637,228
54949,1688,6
54950,958,168
54951,724,140
54952,986,343
54953,388,282
54954,511,188
54955,729,112
54956,17,370
54957,1093,355
54958,1388,480
54959,914,30
54960,1839,172
54961,1750,77
54962,1760,72
54963,1512,355
54964,1283,120
54965,619,490
54966,6,482
54967,807,319
54968,1008,58
54969,153,309
54970,1148,439
54971,659,239
54972,1142,93
54973,154,336
54974,458,67
54975,678,496
54976,1095,239
54977,1516,349
54978,849,24
54979,1137,293
54980,1039,269
54981,912,94
54982,785,217
54983,1097,493
54984,684,118
54985,1612,72
54986,935,255
54987,448,150
54988,205,278
54989,983,65
54990,37,403
54991,800,145
54992,177,162
54993,1891,18
54994,151,463
54995,686,417
54996,1511,400
54997,1368,317
54998,409,463
54999,1861,279
55000,142,23
55001,1785,200
55002,1497,406
55003,1918,393
55004,1034,47
55005,1703,183
55006,415,150
55007,1808,488
55008,689,310
55009,1881,378
55010,1668,326
55011,938,113
55012,1268,321
55013,1410,302
55014,774,255
55015,993,190
55016,1713,94
55017,687,442
55018,334,257
55019,476,301
55020,375,219
55021,677,149
55022,557,287
55023,1775,458
55024,540,238
55025,1961,87
55026,947,91
55027,1080,229
55028,77,302
55029,1311,378
55030,1666,129
55031,1079,172
55032,842,237
55033,19,251
55034,545,130
55035,213,127
55036,603,494
55037,1003,93
55038,638,40
55039,266,479
55040,1145,302
55041,1315,110
55042,943,203
55043,1853,365
55044,644,100
55045,1392,28
55046,1461,411
55047,231,131
55048,1355,142
55049,615,372
55050,546,210
55051,1995,427
55052,1310,419
55053,1519,50
55054,1348,426
55055,286,380
55056,208,338
55057,1238,57
55058,1208,452
55059,1874,418
55060,394,333
55061,814,204
55062,1588,221
55063,454,138
55064,1166,178
55065,1623,191
55066,95,135
55067,606,252
55068,1998,426
55069,324,346
55070,1940,462
55071,876,260
55072,1497,70
55073,153,432
55074,918,99
55075,1809,117
55076,520,388
55077,263,69
55078,1423,235
55079,1870,387
55080,1296,461
55081,1500,363
55082,1784,436
55083,264,344
55084,932,160
55085,1893,272
55086,355,422
55087,1435,232
55088,1775,443
55089,1531,357
55090,866,276
55091,1725,318
55092,346,189
55093,145,211
55094,1889,396
55095,1806,143
55096,1747,53
55097,221,333
55098,110,55
55099,1355,208
55100,410,296
55101,1324,475
55102,1401,8
55103,1838,271
55104,128,283
55105,672,131
55106,166,106
55107,671,256
55108,930,465
55109,1182,299
55110,1125,118
55111,517,152
55112,1027,101
55113,1833,378
55114,759,71
55115,261,400
55116,1981,453
55117,320,127
